date,seat_type,reviews,recommendation,year,roberta_neg,roberta_neu,roberta_pos,topic
2017-08-11,Economy Class,"  Cairo to Montreal via London. 7 days I'm waiting my baggage. absolutely no information from British Airways. Customer services in India and they cut off conversation often. No contact With British Airways, you paid full price for a low cost service. Absolutely no customer consideration. Heathrow is a nightmare for baggage.",no,2017,0.8783052,0.10826039,0.013434411,-1
2017-08-07,Economy Class,"  Nice to London Heathrow. I had to fly to Nice and back for work. Booked through the Company travel Agency. Extra bag added both ways. I wanted to fly back to LHR earlier so my Travel Agent rebooked the earlier flight at a cost of 371 GBP. When I arrived at NCE the Ground Staff refused to acknowledge the extra bag, saying that it was for the earlier flight. I stood my ground, but the Head of Check in told me if I wanted to fly I had to pay 75 EUR which I did under duress. I had prebooked my seat as Silver to find out at the gate that it had been changed to a middle seat which I loathe as the 767 is claustrophobic. I asked for my bags to be offloaded and I would travel on the next flight as is my right to do so there was a standoff at the gate.  The trend for BA in their spiral to the bottom is to outsource Check in Staff who have no comprehension of the BA system, combined with an arrogant ignorance that means I will not be choosing this airline again. I have one more flight with them next week and that's it. I paid almost 1100 pounds to get to Nice and back today, in economy, I was greeted with disdain by Ground Staff, the Crew on board were utterly miserable as they get to grips with the fact that they are now a junk airline who, despite the high prices, have the audacity to charge 7 pounds for a gin and tonic. Aircraft are tired and worn. Toilets stink. Please do yourself a favour and book someone else.",no,2017,0.85932875,0.124906674,0.015764631,4
2017-08-05,Premium Economy,"  London to Doha. My flight got cancelled due to cabin crew strikes, I had no choice but to fly on this day due to work commitment. The class I had booked was not available on the alternative Qatar Airways flight, and British Airways refused to upgrade me, so they could only downgrade to Economy.  I would rate British Airways way below the normal standard of customer satisfaction!",no,2017,0.941477,0.05336925,0.0051537193,0
2017-08-04,Business Class,"  Paris CDG to London. It is difficult to find anything positive to write about BA. Flight delayed, not their fault, but for nearly an hour the staff didn't communicate or interact with the cabin. They had a good old chat at the front one even deciding it was time to snooze. For a 700 dollar 45 minute flight we should get better. We just seem to be an inconvenience as passengers and no one cares that an extra 1 hour on the ground in a unclean aircraft. Terrible and not worth the money.",no,2017,0.9175003,0.07283554,0.009664155,0
2017-08-03,Economy Class,"  Gatwick to Paphos. Chaos at check in as another system failure. Leg room was shocking for a 4 hour flight. Definately a low cost airline now. No food, drink, IFE and paying for luggage. Long haul BA has barely maintained its standards but short haul British Airways has become a disgrace.",no,2017,0.9017893,0.08720529,0.011005373,2
2017-08-02,Economy Class,"  Catania to Gatwick. About 30min after the plane took off the food trolley was wheeled up to the club class curtain and staff man had the task of selling all the leftovers from the outbound flight. It took 2 hours for the trolley to reach row 24 (our row) there was no food left not even a Kit-Kat we had the last can of Coca Cola and a bottle of water. Several factors contributed to this silly situation : BA Trying to become a low cost airline (I did not realise that it had sunk so low when I booked). The fact that only some card transaction could be used to pay.  The blocking of the aisle for long periods resulted in the trolley spending more time being pushed up and down the aisle to let passengers get to the loo and back than it did selling. BA Trying to keep the front toilet for business class passengers. Totally inadequate  supply of food on board the aircraft, this meant the sales person had to go through what was left with every sale in the hope of finding something that the passenger would accept. ",no,2017,0.6863214,0.27100086,0.042677682,2
2017-08-01,Economy Class,"  Venice to Gatwick. Problems encountered on 24th July at Venice Marco Polo airport as a result of cancellation of flight BA2581 back to Gatwick. From various conversations that took place, it would appear that there were no British Airways staff at Venice Marco Polo airport; everything is handled by the local service agents. Obviously many of the problems are as a result of mishandling by the local service agents, they need to be made aware and re-trained if necessary as no doubt BA are paying them money to carry out their duties.  Announcements were unclear especially in the lounge, the departure board information did not help. After arriving at 13:00 we were eventually taken by bus to a hotel almost 1 hour away, arriving at 24:00. The following day, on the replacement flight, we were taxiing out and a flight-deck hold warning light came on creating further delays while that was fixed. I am all for safe flying but BA need to improve their standards.",no,2017,0.6799352,0.28303817,0.03702666,-1
2017-08-01,Economy Class,"  Bucharest to London, which takes 3 hours. This is my second bad experience with BA. If you want to eat something, then you have to pay for it. They did not offer me a glass of water. My first experience was when I flew from Miami to London on June 10th and that flight was delayed for 3 hours. The ground transportation from one terminal to another is awful also at Heathrow Airport. ",no,2017,0.9619287,0.034017902,0.004053422,0
2017-07-31,Business Class," The London Heathrow to Accra flight is regularly late leaving LHR by 1 -2 hours (as a regular on this route for 18 years I have spent many hours delayed at LHR). Started well with BA at last choosing a gate where they can process excess hand luggage prior to the final gate check (gate 27 - rather than the far gates at T3) - hand luggage is a problem on this sector. All looked good until the gate crew lost control of the gate on seeing the door to the jetway open passengers surged forward and then blocked the entrance while the calls made for First, Gold, Business etc to come forward. It is not pleasant to have to to push forward to get to the gate as a BA premium passenger. One First class passenger told the gate assistant to ""take control back of the gate"". She blamed the passengers when actually it was just poor gate management by the staff. It was a miracle then that the flight departed on time and arrived into Accra a little early. A first for me in 18 years on the route! Once on board the crew on the top deck could not have been more friendly. A shame then for them that they have such a poor product to work with - poor food, poor seats in a layout that defies any sense, lousy cheap amenity kit and finally an inflight entertainment package that does not change month after month. Catch up with the others BA.",no,2017,0.7393132,0.21166112,0.0490257,-1
2017-07-31,Economy Class,"  Gatwick to Orlando return. Possibly the worst pre and post flight experience I can remember. 4 hrs late on the way out, almost three hours late on the return journey. BAs use of old aircraft is to blame. A failed IFE that couldn't be repaired took two hours to try and remedy. After this failed, a replacement plane was required. By the time this arrived, BA realised their crew could not fly due to exceeding their hours. This led to a further 1hr delay waiting for a standby crew. This was avoidable and shows the lack of genuine care pre flight by BA. No refreshments provided, no accurate information, just endless waiting. They didn't board the children first and it was a total mess. The plane could not land due to bad weather and had to divert to Tampa due to low fuel. Whilst this seems fair enough, the plane was actually 1hr late leaving Gatwick in the first place so had it left on time, it might have landed fine and passengers would not have encountered as long a delay as we did.  A terrible shame and an embarrassment to be called British as it does not bring any warm or professional feelings as far as I can see. I will not be using BA again.",no,2017,0.9020684,0.08654222,0.011389464,-1
2017-07-31,Business Class,"  San Diego to London Heathrow. The worst business class I have flown in! I flew on the 777 so whilst it's not the newest plane in the fleet, I still expected some level of comfort. The seats are too narrow and do not lie flat. I'm a slim size 8 and could not turn around in my seat. There is a footrest that comes down to form the end of the bed, but does not line up with the rest of the seat. So your feet are raised. The armrests are narrow and hard and wobble around. Every time the person next to you moves, your chair moves too. The hydraulics must be connected. It was very annoying. The tray table was not well supported and when pulled out of the arm rest, it sloped down and so drinks/meal tray did not stay put. It was not secure and basically, was flimsy and unusable. I had to use my inflatable neck pillow to support it on my lap. I was in seat 14A which was a rear facing window seat. There is a plastic divider between you and the seat next to you (which is a forward facing aisle seat). The divider has to stay down until you are airbourne. So for the first 40 minutes or so whilst the plane is boarding, you are staring a fellow passenger directly in the face. Very awkward! The tv pulls out of the side column and mine wouldn't stay put. It wanted to go back into the column and so I had to watch my movie at an angle. The food. Well. The fillet streak was tough and dry. I had a similar dish flying out to the states on a 777 with American Airlines and they did a much better job. The selection of wines was good and the key lime pie was nice. Service: if you want good service, don't get a window seat. You are cut off from the aisle, and with the plastic divider up between you and the opposite passenger, the cabin crew forget you are even there. I had to ask for a drink when the trolley went round, both with dinner and breakfast. The layout of the seats also makes it tricky for the cabin crew to pass you your drinks and food as they have go above the opposite passengers head! Not ideal with some turbulence. There was also no wifi even though BA advertise as such. Apparently the Boeing 777 does not have the right equipment. In short, BA have obviously prioritised cramming as many small seats as possible into business class cabin. The layout is impractical, seats are narrow, there is an awkwardness with an intimate view of the fellow passenger, and the layout also means that your not clearly visible to the cabin crew and so get ignored. The 777 is an old plane and definitely needs modernising to ensure that the seats are working properly, the TV's stay out of their sockets so you can watch a movie and the tray tables can support your meal. I for one will not be flying BA business again.",no,2017,0.7586279,0.20336859,0.038003564,10
2017-07-28,Economy Class,  British Airways cancelled my flight and put me on a EVA Air flight which had a different baggage allowance and I had to pay a £140 excess. I thought that because my Booking was with BA they should pay the excess which they refused to do. After months of refusing to acknowledge any responsibility I had to issue a court summons on which they admitted they were at fault. I have flown over 20 different Airlines and never had a company behave this way when they are obviously in the wrong. ,no,2017,0.8814154,0.1088081,0.009776358,1
2017-07-27,Economy Class,"  Singapore to Newcastle via London Heathrow. Terrible airline. Avoid at all costs. Was affected by the global IT outage during the bank holiday weekend. Had to wait in line two hours to get a new ticket. They were terribly slow. After the whole episode, I wrote an e-mail requesting compensation for the flight delay & my misplaced baggage. It's now July 2017 and I still have not gotten back my monies. Extremely poor customer service. Wrote e-mails twice chasing them for the refunds. They said they will check. That was more than a week ago and haven't heard from them yet. As for the flight experience, poor. They have become so budget that they do not even provide necessary toiletries like toothbrush for long haul flights. In-flight entertainment was also poor, very limited selection of movies.",no,2017,0.95212924,0.042576257,0.0052945544,-1
2017-07-27,Economy Class,"  Bergen to London Heathrow. I was a Gold executive member for years and raved about BA. Sadly that has hugely changed. This year I flew from London to Frankfurt with my daughter and we had to buy food on board. I found this highly irregular, especially for a mainstream airline. Today I flew from Bergen to London and again experience ended this! This is disgusting! BA charge way higher prices than others and very much more than the cheapie lines and now also charge for food in economy.  The entire executive team should be fired. And BA have lost another client!",no,2017,0.95263135,0.042332657,0.005035963,-1
2017-07-26,Economy Class,"  Flew from London Heathrow to Sofia. I have been flying British Airways for over 40 years and they are truly awful now. I see no difference now with easyJet or Ryanair. The main difference with BA now is the rudeness and sheer unprofessionalism of staff I encountered. Everything in T5 is now self service including bag drop. Paid food, etc. 
",no,2017,0.91235054,0.07739683,0.010252658,12
2017-07-21,Business Class,"  London Heathrow to Accra. Flight left nearly two hours late - bit of an explanation but was really because the ground staff boarded the plane with only minimal time to departure. This is always a busy flight with passengers taking on loads of cabin bags. Ground staff only started to collect excess baggage from people with 20 mins to boarding and so there was no room on board for all luggage. Chaos in economy class. On this flight it does not work when the flight is boarded with anything less than 1 hr to departure. When will BA realise this flights needs at least 60 mins to board - it is the most delayed flight out of Heathrow because of this poor management. Fact. The ground staff did nothing to control the crowds - simple and polite requests would have helped. The grand staff were downright rude and grumpy with their passengers - on one of the money making flights for the airlines they need to up their game and just be polite (even if they do not enjoy their jobs or dealing with passengers). Once on board the crew were friendly and professional. Very friendly but this does make up for old aircraft in need of a good clean and refresh along with poor in flight entertainment, poor food and very poor quality seats. The cold/salad options are far better than the hot offering in BA's club class. Still no wi-fi on BA? Even discount carriers like Norwegian have this now, let along the flag carriers like Emirates and Qatar Airways.",no,2017,0.65732056,0.275735,0.0669444,-1
2017-07-21,Economy Class,"  Krakow to London. Got us there fine. My main issue is the food service. I was sat in Row 21, probably 3/4 of the way back. It was an evening weekday flight,so everyone tired & hungry. Their new M&S service was a disaster. The flight was just over 2 hours. It took 1 hour for the single food trolley to make its way to my row. By the time it arrived all that was available was a KitKat and some other sweets! They had already run out of sandwiches / hot food. It took a long time because each customer had to pay using credit card - and the machine seemed to keep on having problems. Also the variety on the new M&S menu - whilst generally a good thing - meant the staff kept on running back to the galley to replenish (clearly still not enough stored). Have to say this services is no better than Easyjet & I will think twice about travelling with BA. If it wasn't paid for by work I would not have travelled with them. The service has gone downhill over the years which is a real shame for a national carrier.",no,2017,0.8405148,0.13324414,0.026241185,-1
2017-07-17,Business Class,"  Dubai to London. Didn't have high expectations but surprised how bland and uninteresting this journey was. Started in an uninspiring visit to the BA lounge, with a poor food choice and poky. Plane was just about clean but rather poor for business class. The menu was poor and entertainment the worst I have seen. Afternoon tea was an afterthought and the forty minute wait for a gate at LHR really summed up the state of BA today. Bland uninspiring and lacking the passion to serve. Not a patch on Qatar Airways or Emirates and makes you feel quite inadequate as a Brit",no,2017,0.9291624,0.061712436,0.009125299,0
2017-07-16,Business Class,"  New York JFK - London Heathrow. The British Airways lounge at JFK is truly terrible. It seems to have been refreshed of late but this means rows of scruffy seats and toilets that are too few for the crowds. Not enough chairs for the evening flights that tend to depart within a few hours of each other. I wasn’t allowed into the First Class lounge despite being a BA Gold List member. So much for loyalty. Was instructed at check in that this was a “sleeper service” and I should eat in the lounge. Not an advisory but an instruction. The Club World food on offer in the lounge for the “dining experience” was overcooked and of very poor quality. Usual Cub World service on BA which involves clambering over people to get out to the aisle, poor food (they did offer food), poor in-flight entertainment, putting the inflight divider down but never putting it back up (BA train your staff if they put the divider down to have the good manners to put it up again) to serve food and drinks. The crew obviously know they are providing an inferior product and act accordingly. The product and offer from BA is so mediocre (I even saw Club Class passengers taking their own food on for example) the other carriers must be laughing as they take over BA in terms of service and quality of aircraft. Shameful.",no,2017,0.92735994,0.06400303,0.008637081,-1
2017-07-14,Economy Class,"  Venice to Gatwick. I am done with British Airways. It has the worst service and incredibly rude staff. We were supposed to fly back from Venice at 11.55 p.m on 10th July. The flight was delayed by an hour and a half. BA policy indicates that there will be no food vouchers or otherwise for flight delays of less than two hours. Fair enough. However, what this does not take into account is the timing of the flight or the airport. The only cafe at the VCE Airport available to customers after security was shutting at around 11.30pm. When I went to buy some water, the guy at the counter refused outright.  Another lady had been there since 11 am (her flight earlier that day was delayed) and she went around the same time to redeem her food voucher. The guy shouted at her and called a guard on duty who was of no help and was incredibly rude. My partner tweeted about this to BA and there was no response from them at all although they were complimenting on someone's pics at the same time. We finally found a vending machine and there was no water there too. There was not one person from British Airways this whole time till 1am in the morning.  As if this wasn't enough, when boarding started and we were showing our tickets, we were told that that was the priority boarding line and the one next to us was for regular joes like us. We were the tenth/twelfth people from the front in the queue and the other queue was moving parallel to us. There was no sign or announcement separating the two queues. Instead of politely mentioning that, this member of BA staff shouts at us for everyone to hear and asks us to go to the back of the line. By then the so-called priority boarding was over so both the queues were meant for everyone. When I mentioned this, she told me that I was cutting the queue and wasting her time. We just moved aside and waited for everyone else to board before we did. I am definitely never going to choose BA again. ",no,2017,0.788273,0.18828975,0.023437342,-1
2017-07-12,Economy Class,"  New York JFK to Manchester via Heathrow. Budget airline trying to retain a big name brand. Flight was cancelled then booked then delayed. Aircraft was diverted to Liverpool whereby the passengers were subsequently abandondoned. Poor quality, no aftercare and BA customer service extremely poor in responding to complaints, when they eventually did the shrugged it off as ""Not their problem"". Disappointing and won't be flying BA again.",no,2017,0.92790437,0.064728945,0.007366759,-1
2017-07-10,Business Class,"  Toronto to London Heathrow. I am a BA Exec Silver member and paid over £2,500 return for Business flight, as had work straight after flying both journeys.  Originally was a Boeing 787, but they changed planes to an old Boeing 777 on both journeys. The 'flat' business seat on YYZ-LHR was broken and Cabin Service Director couldn't fix it. The bench part was 5 inches different level to main seat. Extremely uncomfortable and didn't sleep a wink. No extra pillows available in either Business or First. Food inedible on both journeys. Outbound fillet of British Beef was as tough as old rope. They should be ashamed of the Business breakfast on the YYZ-LHR as I've had better in a greasy Joe's cafe. Also, the wine printed on the menu not available on both legs. A case of over-promising and under-delivering again. Simply miles behind the competition. The CSD completed a complaint for me and I also wrote to Alex Cruz. Their Customer Services Team offered me £50 in vouchers. What planet is he on? Now they have a very angry and dissatisfied customer. It is not the money, it is the principle. ",no,2017,0.8973106,0.091475524,0.011213816,-1
2017-07-10,Economy Class,"  London to Montreal. I have also flown their economy plus (Montreal to London), and business class  (London-Tokyo, London-Rome return). BA Economy is on a par with Ryanair. Business is okay. Economy plus is very disappointing with very poor food. Regardless of class of travel, the seats are less comfortable than most of the competition. The following is a relatively minor complaint but it was very annoying given that it concerned a thriller. I started watching a movie on the flight from Montreal to London but the last 15 min of the movie were missing. It looked like the recording consisted of only the first 105 min (out of 121 min total) of the movie. In the next few days I tried to see the last part of the movie on other two BA flights (business and economy plus) and in all cases the final part of the movie was missing. In addition to this minor problem, all BA flights were plagued by a more serious flaw in the infotainment system: the recording of the safety information was almost inaudible due to a cracking noise (once again, the same problem applied to all flights).",no,2017,0.84076,0.14004855,0.019191429,-1
2017-07-08,Economy Class,"  Gatwick to Mauritius. Very disappointed to see the decline in quality from BA since I last flew with them. For a flight of 11.5 hours to Mauritius, I was shocked by the quality of the economy class seats and that BA seriously consider them good enough for a long haul flight of this length. Possibly the least comfortable airline seat I've ever had, with every lump and bump imaginable, and the infuriating headrest which doesn't stay up, slipping down and banging you in the neck every 15 minutes. The seat back offered no protection from the person behind putting things in their seat pocket. Legroom also very poor (albeit I am above average height) but my knees were pressed against the seat in front even before they reclined into me. The food was also poor. No snacks offered, and the meals were slop. I have flown Air NZ, Virgin, Emirates and BA in the last two years and BA was the poorest in terms of food and comfort. Good points: the cabin crew were reasonably good, toilets were clean, and the in-flight entertainment worked fine with a good selection, but that wasn't enough to save this from being a genuinely poor experience.",no,2017,0.76985526,0.18590699,0.044237744,-1
2017-07-05,Premium Economy,"  London to Hong Kong in premium economy. I have been flying BA on my many trips over the last six years, and I have seen such a shocking decline in their services that I feel compelled to write this review. Of my six flights this year, three were seriously delayed. One was from Oslo to London on 9th June, when the captain decided to wait  for some Business Class passengers who hadn't made their way out of the lounge in time for take-off. My worst experience, however, was going to Hong Kong on 30th May, when there was a technical fault with the plane. The captain decided to board passengers at the scheduled time, who then sat on the plane for almost three hours, without being offered any water or other refreshments, and with little information and apologies, before an 11-hour flight. I was in Premium Economy, but the extra amount I paid did not offer any additional comfort. I switched my seat to help a disabled passenger and ended up in a seat next to the toilets, which meant that I got no rest during the night. How can Premium Economy seats be next to the toilet? The in-flight service was poor, as nobody came around to offer water or beverages during the night. I am still wondering why anybody would pay for Premium Economy, as it is just a lousy offer: seats are only marginally more spacious than in Economy (but don't recline as they would in Economy), the food is the same, which means rather bad, and the flight attendants are clearly not interested in offering service beyond the first two hours of the flight. Predictably, the plane landed in Hong Kong just in time (below three hours' delay) for the airline avoiding to have to pay compensation to passengers on this very uncomfortable flight. I had hoped to have a better experience on the return flight on 4th June, but then I found out that BA had scrapped the sparkling wine as a welcome drink for Premium Economy passengers. Although this time the flight was on time, this gave me such a bad feeling about BA, their cynical attitude towards their passengers and their meanness. I will look for alternative airlines from now on and would recommend to avoid flying with BA.",no,2017,0.85545194,0.12579782,0.018750204,-1
2017-07-05,Economy Class,"  Belfast to Munich via Heathrow. Today (4th July) I found I needed to change a travel date from 7th July to 6th July.  I attempted to do this on BA's ""Manage My Booking"" for about 2 hours and, although I selected 4 different flight times, each time I thought my booking change was completed (at an extra cost of £156-199 + seat costs), I was told that my changed flights were fully booked, even though my booking included purchase of seats shown as available (quite a few). So. I contacted BA's Customer Services by phone and waited for about 20 minutes for an agent who, after saying hello and providing his name, promptly lost me. So, another 20 minutes later, I spoke to another (very caring and helpful) BA agent and she told me the only available flight changes would cost me almost +£500 onto my £218 ticket! I could have booked a new return ticket for a lot less! I am hugely unimpressed by the additional charge by BA when all the work is by me and on-line and BA can re-sell my Friday flight; the time I spent going around in circles, online, to end up with nothing and having to phone Customer Services; and  the time it takes to get though to Customer Services who, clearly, are insufficiently staffed, over-worked and with limited capacity to really help. BA - you are in serious need of a makeover and self-examination to have customers, such as I, consider using you again and not tell everyone to avoid you and write reviews such as this.",no,2017,0.6759735,0.2709765,0.053049974,1
2017-07-05,Economy Class,"  London Heathrow to Barcelona. I thought it would be better than a low cost airline, but it is not. In fact it is quite worse, so if you have a cheaper option, do not hesitate to go with them. The flight is full and they say you can only take on board a backpack to put under your seat but not the bag trolley. Rude people and ridiculous rules, a company living in the past century.",no,2017,0.92576957,0.0635756,0.010654811,0
2017-07-04,Economy Class,"  Dubrovnik to Gatwick. Poor ground service, chaotic boarding via airport bus. No greeting or assistance on boarding from cabin staff. The shoddy service which has become the BA norm. Forced to fly BA by tour operator, would other wise have chosen a alternative airline. Most food choices for purchase were not available. Tea was lukewarm and not pleasant. Cabin staff rude and unhelpful, a most unpleasant flight.",no,2017,0.9458021,0.04834802,0.0058499933,2
2017-07-04,Economy Class,"  Stockholm to London Heathrow. Shabby third party lounge in Stockholm. Very tired 767 aircraft. Buy on board service took ages. Crew were funny raising an eyebrow at BA's new low cost carrier concept in Europe with the expensive buy a sandwich on-board. BA are one rung about Ryanair and on par with Easyjet when it comes to customer service and delivery. Such a shame, what's happened to them. Convenient flight times and LHR departure is as good at it gets I'm afraid.",no,2017,0.61757815,0.29743478,0.08498706,-1
2017-07-04,Economy Class,"  London to Dubrovnik. Interesting that BA have dropped the ""to fly to serve advert"" Boarding was the usual unorganised shambles. Selling hand luggage only tickets only adds to the scrum in trying to place a modest size bag in the overheads. No less than three couples came on with oversized bags. In one instance, it took 3 people to lift a bag into the overheads, coming dangerously close to dropping the bag onto to the heads of seated passangers. When complaints were made to cabin crew, the response was ""they are entitled to bring hand luggage"" The trolley sales of refreshments took an inordinate time. Most of the choices were unavailable. Cabin crew frequently gave the wrong orders, and had great difficulty with the automated card payment system.. Would strongly recommend taking own food on BA short haul flights.",no,2017,0.69871616,0.25563666,0.045647137,7
2017-07-04,Business Class,"  Flew Accra to London Heathrow. All was going well (which in Accra means an orderly boarding), got to the end of the runway when the pilot announced that we would be returning to the stand as there was a discrepancy on the cargo load (I assume more loaded than was on the manifest). The takeoff was terminated seconds before the engines started their job. This then took an hour to sort out (with cargo being removed) - no drinks offered (this was business class I reminded myself). Once off the flight was the standard British Airways club world product. Nothing special or memorable, but at least was not full so the reaching over the dividing screen to serve did not have to happen. Tired business class product, old and tired plane (I wish BA would at least try and not show the interior is patched together with masking tape and something that looks like grouter that you would use in a bathroom). The crew don't really have much to offer now in terms of product, although they were professional if not friendly. Must be terrible working for BA now knowing that the product is so inferior to other international carriers. The inflight entertainment is dire - for regular travellers only the addition of one or two new films, with the rest of the chose the same month after month. The memento of this night flight has not changed for years - it is surely due a refresh.",no,2017,0.68952304,0.2645919,0.045885008,-1
2017-07-01,Economy Class,"  London to Zagreb. British Airways lost my luggage on the 20th June and here I am on the 30th still trying to get some information. We came across the most ridiculous customer service agent on the 21st who advised us we were unauthorised to be enquiring about the claim because we weren't providing the correct information. When we asked him what information was incorrect he would not proceed with our call. On the 6th day when we were back at the airport to fly out we were told that the bag was delivered to our temporary address the day before, what a mess! We were told that they would try to get it on the last flight and that they would call us, when we arrived at Heathrow we went to the customer service desk to ask where we could get some information and the lady would not even let us in the line because 'there is no such thing as a place to follow up missing luggage, if you make a claim you need to just wait for a phone call. I never heard from anyone. We are back home now in Australia and I have just called to follow up the bag to which I was advised that the claim has been closed. Now I need to wait for the claim to be reopened and wait another 72hrs to get an update. Not once have we received a call from anyone, our phone bill is over $800AUS due to the amount of calls we had to make. I suggest British Airways take a good hard look at how you treat your customers who spend a hell of a lot of money to fly with your airline and take in to some consideration how you would feel being on the other side of the world with no luggage for 10 days. Absolutely disgraceful.",no,2017,0.90877837,0.08206213,0.009159496,4
2017-07-01,Economy Class,"  Manchester to Philadelphia. I booked my flights through British Airways, but the flights were American Airlines. I booked a gluten free meal both ways, using the field in the booking form that BA had provided. When the meals came round, I was told that BA had not passed on my dietary requirements, and all they could offer me was a small salad (half a tomato and some lettuce). When I landed, I emailed British Airways to complain, and ask them to ensure I had a gluten free meal on my return. I received no reply, and again there was no food for me on the flight. After countless emails, I finally received a message telling me that even though British Airways had a field on their form to ask for my dietary requirements, I should have contacted American Airlines to request it. British Airways apparently pick and choose which information they send to the carrier airlines. I told them that they shouldn't ask for information that they don't intent to pass on, but was met with the same 'you should have requested it better' line. They are truly incompetent, at one point they started talking about my child - which I don't have. 0/10 for customer service.",no,2017,0.8766093,0.11210927,0.011281441,-1
2017-06-30,Business Class," British Airways business class Heathrow to Accra as the BBC reported ""The most delay-afflicted route. 85 out of 122 - or 70% - of flights on this route were delayed by over 30 minutes last summer"". As a regular on this route I can verify these unacceptable delays. Indeed my flight the delay was, as usual, over an hour. The Club World product is now very tired and worn - no updates to it despite the constant updates by other carriers. The BA crew were fine, but not given good enough product tools to outshine other airlines. Usual chaotic boarding process for this flight - the airlines knows it will have issues with hand luggage, but always board the plane with only thirty minutes to departure. It will never work on this routing. When will BA learn? The seating in the usual BA format for business class is just not keeping up with other airlines - including One World members like Qatar, American or Royal Jordanian. The constant having to lower the divider between seats to serve is both rude and poor service. The comfort is now more akin to Ethiopian Airlines on their older aircraft rather than that expected of BA. The LHR-ACC-LHR route is a money maker for BA - they use their old and tired aircraft on the route and milk it for all it is worth. Air France and KLM probably offer a better business class service on this route. A great shame to see one of the previously great airlines go down and down in standard.",no,2017,0.8202057,0.15684645,0.022947868,-1
2017-06-29,Business Class,"  London Heathrow to Seattle. I haven’t even taken this flight yet and I am totally disillusioned. I have flown with British Airways 3 times out of Manchester and on each occasion the aircraft has had technical problems and this has caused me to miss my long haul connecting flight. On this occasion I have decided to drive down to London Heathrow to avoid this issue and now there will be a strike! I telephoned BA customer service today to ask about the laptop situation, after pressing many buttons I was informed all the lines are busy and cut off. I will never book a flight with BA again, even if this means I have a long layover or connection time. This airline is a national disgrace and the British flag should be removed from the livery. If I get on the flight, I will let you know how it is!",no,2017,0.95229685,0.043086816,0.0046163113,0
2017-06-29,Economy Class,"  On the 13th June 2017 I travelled from Mykonos to London Heathrow on BA 651. If British airways are trying to compete with budget airlines they are failing dismally. We were two hours into a four hour flight before the refreshment trolley reached us only to be informed that there were no sandwiches left for us to purchase. All we were offered was a packet of peanuts or a packet of two biscuits. This flight left around lunchtime and I would have thought it would be obvious there would be a large demand for something to eat. To add to the problems of no refreshment being available there was only one card machine in operation. If there is going to be a no cash policy then make sure your staff have the tools to work with. I have today received a telephone call from BA following my initial complaint which really served no purpose. It was a case of sorry but we are working to improve the service which doesn't help me. A service which was very good before the cost cutting.  'We fly to serve' I somehow don't think so anymore. Easy jet, Ryanair and other budget airlines must be clapping their hands with joy as they will benefit from this shambles. I cannot imagine flying with BA again.",no,2017,0.76933086,0.19565488,0.03501426,2
2017-06-28,Economy Class,"  Rome to Heathrow flight on the 23rd June delayed take off over 6 hours due to technical fault. Minimal information and absolutely no customer service or support. No refreshments provided. The only information we received was when the captain came of the aircraft to tell us what was happening, he was the only one who cared. BA support and service in Rome was non existent. After take off the cabin crew came around with their trolley of drinks and unbelievably I had to pay £2.30 for a cup of tea despite a 6 delay with no refreshments provided. BA is now an overpriced budget airline with no service focus, actually thats unfair to budget airlines who provide much better service. BA has lost the plot.",no,2017,0.82256174,0.15490516,0.02253311,-1
2017-06-27,Business Class,"  Chennai to London. What a mistake, I selected this route for a two reasons, I wanted to try the new British Airways 787 in Club class and the timing. But I have nothing good to say about the whole thing. The lounge at Chennai was poor but at least it was near the gate. Once aboard the plane we discovered that instead of what I think should be standard in Business class there is no direct aisle access for the Window seats and if you're in the Aisle seat you'll have people climbing over your legs to access the aisle and the hostess leaning over you to serve the person in the window seat, the layout is quite crazy. The seats themselves are fairly standard business class arrangements but its how BA have crammed them all in that's the issue. I had the window seat and initially I found it OK, but as it was a very long all daytime flight I had to dim the window and that's the point you can only dim them down, there is no blind, the sun still shines through, OK I accept it's like looking through very dark Sun glasses but it's not possible to cut out the light as you get with blinds. I understand several other airlines are retro fitting blinds on the 787 but this is a major error by Boeing. It was my second flight on a 787, both were 11 hour plus flights, the earlier one I made was at night so no issue with the window blinds. I've not noticed any advantage in the higher pressure of the aircraft I find myself just as tired after a flight as I would be on any other aircraft. I'm a long term supporter of BA and I'm so upset that BA are going backwards, focusing on profits and ripping off the customer. Sorry BA but there are so many good airlines out there competing for your business please wake up and start delivering service to customers not just cram them in and take the money, because it won't last, people like me will move on.",no,2017,0.61958694,0.31095442,0.06945862,-1
2017-06-26,Economy Class,"  Flew British Airways from Corfu to London Heathrow. Food service a joke. I have never written a review on anything in my life, but how can an airline like British Airways spend probably millions of pounds setting up a new food paying service by using an antiquated system of the poor cabin staff needing to find each individual item picture on the hand held computer and check they have entered the correct number of items instead of using barcodes? Unbelievable if the company has become so badly managed, (how many quangos to come up with this decision?) that common sense is lost in corporate nonsense. Apart from that, flight great, but sorry BA please admit your mistake and put this right. ",no,2017,0.83652496,0.13566194,0.027813029,2
