date,seat_type,reviews,recommendation,year,roberta_neg,roberta_neu,roberta_pos,topic
2018-07-19,Business Class," Gatwick to Malaga. When booking the tickets, I realised that by choosing certain flights in Club the fare was cheaper than economy once I had added suitcases and pay for food onboard, I hadn´t flown BA Club in Europe for a while and was looking forward to it. I was nicely impressed. My outbound flight was a wet-lease by Titan but this was the full BA service. The crew were very good as they were friendly and polite without being sugary sweet. I was very impressed by the quality and quantity of the food together with the selection of drinks. The only fault is that on both legs my suitcase did not come out as priority despite being tagged correctly.",yes,2018,0.013275793,0.062513195,0.924211,1
2018-07-15,Economy Class,  Munich to London Heathrow with British Airways. I booked my flight online about 3 months ahead of my planned travel date and thought I would give this airline another try after a bad experience earlier in the year. I give full marks to BA on this occasion in most areas of service. I arrived at the airport rather stressed as my mobile phone had been stolen in a Salzburg coffee shop. The check-in agent was very professional and reassuring towards me and entered into banter very willingly. He was professional and pleasant and very efficient too. The flight was on an A320 and boarding was managed well and the staff well presented too. The cabin crew were welcoming and orderly. Although there was a delay it was managed well and the cabin crew explained matters as the flight progressed. I bought an overpriced tea and felt very comfortable. Arrival was at a remote stand and then a bus. Overall a very good experience with BA.,yes,2018,0.012972201,0.07280706,0.91422075,3
2018-07-15,Business Class, Wonderful service on the flight from Edinburgh-Florence on 7 July 18. Mainline British Airways could learn lots from BA CityFlyer and their franchise partner in S Africa (Com Air).,yes,2018,0.0018138755,0.042708546,0.9554776,-1
2018-06-29,Premium Economy,"  Mumbai to Edinburgh via London. I'm quite surprised to read the varied reviews as I have always had a great experience with BA in terms of in-flight service and airport handling. After sales service can be a different experience! This flight I arrived a little late at the airport due to transport issues, hot and sweaty and the check-in girl was such a blessing. She calmed me down, reassured me and helped me get through security swiftly. I was able to secure a very cheap last-minute upgrade to Premium Economy and I am so glad I did. The service was wonderful, we were looked after very well, lots of water offered throughout the flight. I thought the seat was tremendously spacious and comfortable, even for the regular upgrade price, 2 rather than 3 seats to the side and 3 rather than 4 in the centre, gives you a lot more space. The food was ok, I've had worse, I've had better. But I was comfortable, a good temperature and had a great choice of films. My connecting plane was late leaving Heathrow to Edinburgh due to bad weather, but it was handled very nicely. All in all I'm glad I flew BA for this trip.",yes,2018,0.008504676,0.039049402,0.95244586,-1
2018-06-25,Business Class,"  British Airways gets plenty of well deserved kickings but this return flight to Gibraltar was faultless. On time (early arrival in fact), smiling friendly crew, excellent hot meal and plentiful drinks. Gatwick lounge is too small really but we found seats ok. Gibraltar lounge for the dozen or so club passengers is relatively huge.",yes,2018,0.014696791,0.09870483,0.88659835,1
2018-06-22,Business Class," We can not fault the new 'Club World' food and service, on the 747 outbound and 777 inbound it was great! The food was first class, the presentation very attractive, the quality very high - haven't had such tender beef on any airline before (or in a restaurant for that matter lately!) and the new style crockery/glass wear stylishly upmarket. It's worlds away from what it used to be, both crews were attentive, friendly and cheerful. Really liked the way the food came out on a trolley and you could pick and choose what you liked and mix and match if you wanted to. You now get a light day blanket, a padded blanket for night and a mattress protector type thing to put on the base of your seat, much better than the thin always static blanket you used to get. The pillow is larger and tons better than before. Can't believe how fast the time flew and how well we felt on landing both in Seattle and once home again. We do mainly Club Europe flights, shame as if this level of service and food is maintained the new Club World will be a great success.",yes,2018,0.0069553372,0.03655886,0.9564858,2
2018-06-08,Economy Class,"  First time flying with British Airways in economy on a Transatlantic flight from London to Chicago. I was impressed by the hard work of the professional and friendly Flight Attendants. They walked up and down the plane helping people with various issues and offering good tasty meals, snacks and drinks of all kinds. I will definitely fly British overseas again given a chance. The economy seats on this old but well kept Boeing 747-400 were very comfortable and I am a 5'9"" x 240lbs and still did not feel cramped. I would encourage all my friends to fly British if they want to have a very comfortable flight from the US to Europe. Thank You British Airways, very good service indeed.",yes,2018,0.001799593,0.014701984,0.9834984,6
2018-06-07,Business Class,  This is the first time I have flown BA's Club Europe flying from London Heathrow to Corfu. I was not expecting a great deal having read a lot of less than positive reviews online however I was very pleasantly surprised. Shortly after boarding we were offered a welcome drink with a bag of nuts and a choice of magazine to read. Not long after this there was a full drinks service followed but a 4 course meal which was very tasty. I had cured salon followed by chicken breast then ginger cheesecake and a small cheese plate. We were then offered a choice of hot drinks and a top up of champagne. The crew were very attentive and helpful. They had a smile on their face all the time and the flight seemed to zip past. The seats were the usual economy seats with the middle blanked by a tray but for a relatively short trip it was fine. This flight was an upgrade using Avios and I would happily do it again. I paid around 6500 avios and an extra £13 in taxes which I think was very good value for what I had.,yes,2018,0.0032000304,0.025910169,0.97088975,2
2018-06-05,Business Class,"  Washington to Bucharest return via London. I was originally booked in World Traveller Plus but at Dulles check-in was offered a Club World upgrade at just $499 more which I accepted - resulting flight was very comfortable with good food and top-drawer service. The two London-Bucharest sectors both went well. But all this was just a prelude to my return trip. While in Bucharest I sustained a fall and although I wasn't seriously hurt it was still difficult to walk long distances especially with heavy luggage. At the Bucharest airport bag drop the agent noticed my situation and offered assistance, which I accepted - and was promptly wheeled through security, passport control and the (very long) corridors to the gate, then put aboard the plane. On arrival in London I was met by more assistance to whisk me through the vastness of T5 and onto the plane, this time with the pleasant surprise of another Club World upgrade (this time for free). Once on the plane back to Washington the cabin crew couldn't do enough for me, checking how I was doing, going through meal choices (the menu this time round was a bit heavy on cheese and other dairy items I really can't eat but ultimately I still ate well), getting me drinks, and more. They were as professional and proactive a crew as I've ever experienced in 40 years of long-haul travel. Finally, once arrived at Dulles more assistance was waiting, right up to getting my cab. What could have been an ordeal on this return trip was turned into as relaxing and satisfying a travel experience as can be imagined - through the years I've had mostly excellent experiences with BA cabin crews and that's a big reason why I've stayed with BA all these years and will continue to do so. But a big standing ovation for the cabin and ground crews for these flights for above-and-beyond service - you're the best.",yes,2018,0.024978185,0.19112927,0.7838925,-1
2018-05-30,First Class,"  Dubai to London Heathrow. Lovely flight and a great BA Worldwide Crew, which are the best in the BA fleet. Very good seat with great extras that you would expect in 1st Class. Chose to sleep as it was a night flight, but had a delicious full breakfast in the morning. Baggage allowance was superb with 3 x 32Kg cases and 2 cabin bags. Overall, a lovely flight, with a great airline, that has a great crew",yes,2018,0.0013820202,0.011093113,0.98752487,0
2018-05-30,Economy Class,"  London Heathrow to Singapore on 28 May 2018. In this review, I am reviewing the a la carte dining option on board for World Traveller. World Traveller passengers have the option to pre-order from a selection of 6 main courses up to 30 days in advance for selected long haul flights out of LHR with prices ranging from £15 to £18. I had the Gourmet Dining consisting of braised Hertfordshire beef cheek which was succulent and delicious. If you do not want to risk not getting your meal of choice on a long haul BA flight and if this a la carte option is available on your route, I highly recommend you to go for it.",yes,2018,0.019332042,0.30366343,0.67700446,-1
2018-05-25,Business Class,"  Malaga to Gatwick operated by Titan Airways. Very full business class of 36 people. A sick flight attendant so just one female attendant handled alone. I wish to highly commend here, despite alone she managed perfectly. ",yes,2018,0.011835695,0.11998853,0.8681758,1
2018-05-18,Economy Class,"  This was an early morning flight from Heathrow to Keflavik. The flight was not very full. Shortly after take off, the cabin crew came around to sell M&S snacks and drinks reasonably priced. This was a typical intra-European flight on British Airways where food and drinks are for sale. Cabin crew were efficient. I had the exit row seat so leg room was more than adequate.",yes,2018,0.014980849,0.26146904,0.7235501,-1
2018-05-08,Economy Class,"  Chicago to London Heathrow. I was dubious about flying BA especially after my last flight over a year ago - after which I left the aircraft feeling very hungry. However my trip to USA with BA was surprisingly very good both ways. On this flight, after deciding not to spend on an upgrade, I was pleasantly surprised by being given a seat with extra leg room - didn't feel the need to get up and stretch my legs once. Although I slept a lot of the way, the cabin crew were very helpful - even asking the captain to find the direction of Mecca so I could pray (in my seat). Was given two bags of pretzels and two cups of coffee - i had to ask for both, but was given without any fuss. A380 is a very nice aircraft and the take off and landing was excellent, although I noticed a funny (not that loud) motorised noise coming form the galley noise of the journey. For dinner there was butter chicken, rice and lentils, and a rice pudding type desert, all of which was okay - nothing special.",yes,2018,0.0116022695,0.065631784,0.922766,5
2018-04-28,Business Class," Madrid to London. Credit where it's due. Flew club Europe and the crew were excellent. Friendly, attentive and professional. The food was a good standard. The B767 has a dedicated business class cabin with larger seats. Think they will be phased out this year but a good example of good service.",yes,2018,0.0032691013,0.033157624,0.9635733,-1
2018-04-24,Business Class," London to Sao Paulo. Overnight club world flight. Prompt check in at Heathrow and into lounge. No spaces at the spa, Galleries lounges were fine and showers clean. Good WiFi. Aircraft was a 777-300 so in flight entertainment was good. They also had WiFi on board. Crew experienced and were good. Service prompt, food reasonable and I liked the new White Company offerings. Flight arrived early. Generally a solid performance.",yes,2018,0.0021887547,0.048499983,0.94931126,-1
2018-04-16,Economy Class,"  Miami to London. My most recent BA experience was positive. I fly BA for work and leisure up to 4 long haul flights a year. On my most recent flight from Miami to LHR I found the whole economy experience well above average, despite the dated aircraft the 747-400. Which to me is the legend of the skies! The cabin crew in economy were smart, attentive and seemed to go beyond the call of duty giving an elite service, from the MIA ground handling American crew. Food and beverage service was good, seating in my aisle seat 29E generous for my long legs. I recently flew BA business/ Club world to the Far East for work and despite the unlimited catering and frills the cabin staff lacked the attention and friendliness of this flight. Well done BA you excel against the North American carriers on routes to the North American gateways who give just a basic service.",yes,2018,0.01725705,0.108061425,0.87468153,6
2018-04-15,Economy Class,"  Gatwick to Barbados in December 2017. On a 9 hour flight they provided one meal, and afternoon tea which consisted of a mars bar and a cup of tea. The plane was aging and yellowing round the edges and the staff were surly. The only redeeming thing was that it was cheaper than competitors (but still not cheap).",no,2018,0.014948007,0.14549409,0.8395579,1
2018-04-05,Premium Economy," Efficient check in helpful staff advised on best lounge option for our flight. Decided to opt for premium economy as only 4 hour flight from London Heathrow to Cairo. Galleries South lounge was relatively quiet good range of snacks including an afternoon tea offering which was quite good. Showers clean and well presented. Chaotic boarding. Well presented aircraft, staff in premium economy cabin offered welcome drink. Slightly delayed departure time made up en route. Unable to order main course for meal on line but got choice of meal which was totally acceptable. Efficient staff and good inflight entertainment. Happy with whole experience. I don’t think I would use over club world for a long flight but for a flight where you don’t need to sleep it was fine.",yes,2018,0.0110378945,0.08406755,0.9048946,2
2018-04-03,Economy Class,"  Tampa to Gatwick. I am a disabled traveller with considerable mobility issues. As I usually travel alone I can find it extremely difficult. However, from the moment I arrived at the check in desk in Tampa I was met with the utmost courtesy and assistance. From the check in clerk at business class waving me forward to use his terminal things just went from excellent to exceptional. I was helped to put my suitcase onto the conveyor scale and assisted with every step of the way until the aircraft door. Every person was polite, helpful and went out of their way to make my journey as pleasant as possible. I witnessed such kindness and this is what I have come to expect and value from British Airways. Having used other airlines in the past - I am converted - I will not use any other airline in future.",yes,2018,0.0299665,0.14883319,0.8212003,1
2018-04-02,Economy Class,"  Heathrow to Keflavik. I had booked economy, was pleasantly surprised to be upgraded when I checked in online.  Priority boarding worked well and even though the flight was full there was no overhead locker range. The inflight meal was prawns was generous along with a good selection of wine. Off loading was straightforward. The return flight was on time, the pre booked emergency seat had more leg room the premium seat. M&S food service was OK. The cabin crews were slow at taking payment. Overall similar experience to an easyjet flight.",yes,2018,0.016297134,0.13363078,0.8500721,-1
2018-03-28,Economy Class," British Airways flight manager is very professional. I travelled on BA985 from Berlin to Hong Kong via London on 19 Feb. Due to the snowy weather, my flight leaving Berlin to London was delayed, in which I was worried about missing my connecting flight from London to Hong Kong. During the flight, the manager came to me several times, explained to me the reason of flight delay, informed me about the connecting flight arrangements. Her information was very clear, trusted she has been working closely with airport ground on this. Very much appreciated for their service.",yes,2018,0.055113725,0.20927724,0.73560905,-1
2018-03-24,Business Class," London Gatwick to Fort Lauderdale is one of BA's new long-haul routes and clearly designed to cater for winter sun seekers. From September 2018, the Gatwick fleet will be 'densified', with an horrific ten across in economy and a reduced Club World. The 777-200 on our flight was of the bog-standard 90s vintage, which meant 48 pax squeezed into the Club World cabin and everyone having to make do with the ancient, small screen, low resolution IFE that required the usual rebooting. But there were positive aspects to the flight: a young and efficient cabin crew, the improved Club World food service with plates brought individually to one's seat, and arrival ahead of schedule, although this was let down by the delayed disembarkation that's commonplace at Fort Lauderdale terminal 4. Overall, an entirely reasonable flight.",yes,2018,0.010276625,0.14611758,0.8436058,1
2018-03-24,Business Class,"  London to Helsinki, Business class, Friday 23rd March. I thought service in the sky had died out. As a frequent flyer I haven’t felt the needed to complain nor commend until now. I had to say something, to say thank you for one of the most pleasurable flights I have ever had. This is old school airline service, puts the glamour and luxury back into air travel. Cabin staff made me feel like I was the only person they were serving. I loved the humour, the way they made it so personal and the fact they took such great care of my daughter who is as fussy as fussy comes. ",yes,2018,0.012312405,0.042863917,0.94482374,3
2018-03-22,Economy Class,"  London Heathrow to Denver. Words cannot express my gratitude and appreciation for the lovely crew that worked so hard to make sure I was comfortable on my latest flight; but here it goes! I was very sick/nauseas from food poisoning on a different airline and the staff off British Airways literally nursed me back to health. They were beyond wonderful and were genuinely caring and concerned. I never once felt like a burden, even though they were checking on me often! World class crew!! Again, so thankful for people like this, especially in my time of need and would highly recommend this airline to everyone.",yes,2018,0.0038434258,0.009846661,0.9863099,0
2018-03-19,Business Class,"  Beijing to London. Service at the British Airways business class counter at Beijing airport was pleasant. The business lounge was quiet when we were there, however, food options were very limited, we were there in the morning, the food options for breakfast were hot meals or some plain toast or a couple of sandwich options. Onboard, service was really good, quite personal and attentive, which made a difference from the service on the way out to Beijing. Food was as good a you'd expect to get on board, I managed to get a window seat, which made a difference with regards to being able to sleep on board. Entertainment options were good.",yes,2018,0.0032487724,0.03964984,0.9571014,-1
2018-03-13,Economy Class," London to Belfast. Another regular flight by British Airways, which has turned into a low cost airline, given the total no frills service they provide. The staff are extremely nice and polite, but in the short haul flights you only get luggage. The flight went perfectly, departing and arriving on time.",no,2018,0.0037499426,0.031512495,0.96473753,0
2018-03-11,Business Class," Warsaw to London. WAW is not a pleasant airport and the one lounge after passport control “Bolero” is always overcrowded so that benefit of flying club is not worth much at this airport. BA have changed their boarding process to group numbers and it went smoothly. Seat in club Europe is a standard coach class seat on a very tight pitch - frankly it’s pretty poor to sell this as a business class product with such seats. The service was very good, attentive and prompt. The food served was also good with a choice of main course, appetizer, desert and cheese course with drinks flowing, frankly well above expected.",yes,2018,0.09996021,0.25005051,0.64998925,-1
2018-03-02,Economy Class, Flew London Heathrow to Toronto. I am a frequent traveller but this was the first time I have traveled with British Airways and it did not disappoint me. The flight departed on time and caused no extra delays whatsoever despite the dreadful weather conditions in Toronto. The cabin crews were wonderful and the service were great. The seat aren't the most comfortable for a long haul flight but the value for money is good too.,yes,2018,0.010287306,0.031137394,0.95857525,-1
2018-02-27,Premium Economy," I flew British Airways from Miami to Heathrow on an Airbus A380. The Premium Economy cabin is located on the upper deck. I had a side seat with no one sitting next to me. Boarding was smooth and we left on time. Food and drink was fine apart from breakfast which consisted of a cream cheese roll, which is not very pleasant any time and certainly not early in morning and a granary bar which I didn't eat, my dog liked it when I got home. For the price, you would expect a better meal. IFE was fine. Crew good.
",yes,2018,0.051103134,0.204927,0.74396986,-1
2018-02-15,Economy Class," A fairly average flight to Cape Town and return. The old 777s they use out of Gatwick are incredibly dated but the economy seats are fairly comfortable. The TV screen is very small and fuzzy (and had to be reset on the journey home to get it working) but the selection of entertainment is OK. The food has noticeably improved since last time we flew with British Airways long haul and all meals were tasty and a decent size and it was nice to receive a hot breakfast before arrival on both journeys. As always with BA the crew were mixed – some were helpful and really friendly, others were borderline rude. However I would probably still choose BA to Cape Town in order to fly direct.",no,2018,0.016621733,0.12321174,0.86016655,-1
2018-02-13,Business Class," Flew BA 1311 on February 10th, from Aberdeen to London Heathrow. Check in was fast and efficient as was the boarding process. I really like the new Group boarding structure. The lunch offered on board was good. Cabin crew were very attentive. We arrived in London Heathrow Terminal 5 approx. 10 minutes ahead of schedule, however it took my luggage over 25 minutes to arrive. Overall very good with the exception of late arrival of luggage.",yes,2018,0.00214859,0.018640839,0.97921056,-1
2018-02-12,Business Class,"  Dusseldorf to London. Very satisfied with BA, Reasonable fares, on time, awesome cabin staff, going to the UK they are my favourite airline. In Club Europe I miss better seating and more leg room as first priority for Business.",yes,2018,0.01372748,0.05773822,0.92853427,0
2018-02-09,Economy Class," I really enjoyed my flight from London to Johannesburg. The aircraft was very comfortable and the crew were friendly and polite. In inflight entertainment had a wide selection. The food was ok but nothing to get excited about, I did eat all of it though. As I have grown older I have found long haul flights less tolerable so I was not really looking forward to this flight, however I was very pleasantly surprised and will definitely use British Airways on that route again.",yes,2018,0.009759045,0.02864013,0.9616009,0
2018-02-05,Economy Class," We flew British Airways 194 and BA 197 into/out of Heathrow late Jan 2018, seats 27F/H and 30F/H respectively. Seats were comfortable but the electronic boxes took up some of the legroom. Food was OK, this is coach, so no really high expectations. Plane was clean, flight attendants were friendly. The IFE worked flawlessly, good selection of programs. Bathrooms were maintained clean throughout entire flight. We had beverage runs about every 1.5 hrs, if you wanted anything else, snacks were available in galley. BA did a good job.",yes,2018,0.004452135,0.06928025,0.92626756,-1
2018-01-31,Economy Class,  Johannesburg to Cape Town. A really basic flight operated by Comair. No inflight entertainment. You had a USB plug to charge your phone. They served breakfast - it was early in the morning. Overall a flight with no problems. The ground and air staff was good.,yes,2018,0.0039793584,0.055185523,0.9408351,0
2018-01-29,Business Class," Flew on BA 1414 from London Heathrow to Belfast City Airport, January 16th. Check in was fast and efficient as was the boarding process. Breakfast offered on board was good and tasty. We arrived in Belfast 5 minutes ahead of schedule and luggage was out within 10 minutes. Overall good flight and service.",yes,2018,0.0012547234,0.02804038,0.97070485,0
2018-01-17,Business Class,"  London to Bangkok. I was a bit apprehensive about flying BA Club World due to the bad reviews the airline has received recently. Boarding at Heathrow was well organised due to their group boarding policy. On board I offered a pre Champagne or water. Once airborne choose gin and tonic and cashew nuts. Meal pre ordered online. I found all three courses exceptional and very well cooked. The staff worked tireless right through the twelve hour flight. I know BA Club Seats are not ideal, but nevertheless they are still more comfortable than any Middle East airline I have flown with. Entertainment screen poor and needs urgent revamp, cannot see when lights are on in the cabin. Very nice to see a mixed aged crew that shows ageism does not exist at BA. I also must commend BA for their quick medical response to a passenger who had collapsed on the aircraft in club. There rapid response and actions probably saved his life, I flew on 12 January. Well done BA, you are pulling in the right direction again.",yes,2018,0.047468115,0.20151782,0.75101405,2
2018-01-17,Business Class," What I have to say. “To fly, to serve”, a very well respected motto. British Airways is always a good choice. I was flying business class from LGW to FCO, everything was excellent! The crew were really nice for the whole flight, I was travelling solo and I had a long conversation with a steward on board while he was serving the food. We got a varied and luxury food and beverage choice (I got champagne and salmon!) everything was lly tasty. We departed and landed on time (with direct connection to terminal with finger in both the airports, and I really appreciate this every time.) So, what to say, British Airways is always a warranty and is with no doubt one of the best European airlines. Their success is surely deserved.",yes,2018,0.0021547826,0.013399647,0.9844455,6
2018-01-16,Business Class," San Jose, CA to London Heathrow round-trip in Club World. Had originally booked in Premium Economy but received upgrade offers from British Airways that were too go to pass up. Extremely happy and impressed with level of service provided. Glass of champagne upon boarding, premium whiskies and a nice fillet of steak for dinner. Cabin crew came by constantly to see how I was doing on both legs. Lie flat seat gave me 5+ hours of sleep on both flights. The seat itself was not as wide as I anticipated and the lie flat bed can feel somewhat claustrophobic but legroom is no issue. The 787-9 is a fantastic aircraft. Comfortable and quiet. Fast track passes an added plus. Flying out of San Jose is a bonus since I'm a ten minute drive to home. Overall very pleased with British Airways and the service provided. Access to lounges at both airports another plus ! No complaints from me. Will look to fly BA again later this year. Just hope they have more offers for Business Class.",yes,2018,0.0052202716,0.031924784,0.9628549,-1
2018-01-09,Economy Class," Flew British Airways from Rotterdam to London City. Our trip started with a delay due to a technical problem, but we were promptly rebooked on the next flight which took off a little over an hour later, so that was not a big problem. Nice aircraft with good legroom and a friendly crew, providing a drink and a snack on this 40min flight. Inbound flight had a delay of 45 mins again because an other plane had a technical problem so on that point BA needs to improve. Also check in via BA-app didn't work both ways, so again there's room for improvement. Would still recommend especially on this route because of the short check-in times and short walkways at Rotterdam and London City. Price can be high though, especially when you have checked luggage, but we hadn't and I booked well in advance. Paid 200 euros rtn for two, which was fine. The advantage of London City is, apart from the distance to London, that you do not have to pay for an expensive train ride.",yes,2018,0.08642068,0.3040565,0.6095228,-1
2018-01-08,First Class," The First Class cabins are in need of refurbishment, but since this aircraft type is ageing this might been a pointless wish. The seats were very comfortable and completely functional. Entertainment choices were current, varied, and easy to access although the earphone supplied were not of the noise cancelling variety. The cabin staff was remarkably efficient and very kind. The food for dinner, while not overgenerous in choice was delicious and well presented with the option of dining at your own convenience. The breakfast menu was surprising in the variety of choices offered. Overall, an extremely pleasant experience. There is no Wi-Fi available on this aircraft type.",yes,2018,0.0076011247,0.04423329,0.9481656,4
2018-01-05,Economy Class,"  London to Johannesburg. I was pleasantly surprised at how good the flight was from LHR-JNB, I booked this flight as it was a direct flight, and although it was around £130 more than Emirates and Qatar airways, it saved around 10 hours off of the journey. The A380 seats were reasonably comfortable and I had plenty of leg room, the cabin crew were professional and prompt when requested. Inflight entertainment was ok with a good selection of movies (they do need updating though as some were released early 2017), lack of onboard WiFi is a big letdown too. Food was standard airline food, neither good or bad but ok. BA has been taken over for air travel by the big middle Eastern airlines, but this flight was good and would have no problem flying them again - long haul only.",yes,2018,0.015936531,0.09413015,0.88993335,0
2017-12-30,First Class,"  Hong Kong to London before Christmas in First Class. Boarding was a little chaotic. There was no priority for First class passengers. Maybe the flight was fully booked. Cabin crew was very attentive and efficient. Service was excellent. BA does not have the best first class product, but their staff is the best in Europe. Food was tasteful and wine selection was superb. I had very good 9 hours sleep before landing punctually at LHR. Looking forward to flying with them again in January.",yes,2017,0.007996852,0.04267495,0.94932824,0
2017-12-22,Premium Economy," London Heathrow to Hong Kong on the A380 a couple of weeks ago. I flew in Premium Economy, which was obtained through points. The seats were comfy and felt quite spacious, however I am quite a small person. Glasses of champagne/wine offered on arrival, and the food was quite good. The attendants were polite. Inflight entertainment was decent, I especially liked the ""Festive Season"" section, which had a variety of holiday/Christmas movies. Plane left and arrived on time. Having had several negative experiences with British Airways in the past, I was pleasantly surprised with this flight.",yes,2017,0.0054790215,0.04706631,0.94745463,-1
2017-12-09,Business Class," Great flight out from London to Santiago. Lovely, friendly crew. Goats cheese salad to start, fish pie for main, good selection of wines and managed 7 hrs sleep on way out and even longer coming back! 787-900 is a fantastic aircraft even if you do have to climb over some feet to get out, the window seats are very private. Flying this aircraft to Seychelles in May and really looking forward to it. Just waiting to try the new bedding now and catering. Just flown out to KUL and BA are way ahead of MH.",yes,2017,0.0020421655,0.014051688,0.9839062,-1
2017-12-05,Premium Economy,"  London to Seattle, a seamless flight which was on time and little to complain about. Efficient and professional service, meal service fine, good comfort and additional space in premium economy worth the extra. IFE selection was perhaps a little limited. Bags slow to arrive at Seattle but don't put that on BA.",yes,2017,0.042102154,0.2598892,0.69800866,0
2017-12-01,Business Class, Flew from London Heathrow to Belfast George Best Airport on BA1414. Boarding was well controlled and the breakfast food served onboard was very good. I was also impressed by the fast and efficient service. Arrived in Belfast ahead of schedule time. Overall very good flight and service.,yes,2017,0.0016462135,0.019563342,0.97879046,0
2017-11-30,Business Class," Flew London Heathrow to New York JFK. Have flown this route a number of times with British Airways, but this was my first experience with the new Club World offerings (White Company bedding, improved catering, refurbished 747 club world cabin). The new improvements are excellent, particularly the catering. Both the presentation and the taste of the new food is a significant step above the previous Club World catering offering and the new ‘pick your starter and desert’ options from the display trolley is a real nice touch. The new bedding makes the Club World bed much more comfortable to sleep on.",yes,2017,0.0012782635,0.016274072,0.9824477,2
2017-11-30,Economy Class," Flew Funchal to London Gatwick. Just wanted to thank the staff on the aircraft for retrieving my game console, was a pleasure to fly with a great airline like British Airways. I left my console on the flight, once I realised that I have left it behind I headed over to the help desk which is located in the baggage control area. The staff were friendly and happy to assist me, the gentlemen made a call and while this was happening the air hostess appeared with my console in hand. This has really made me appreciate flying with a high quality airline. Future flights to Madeira are most certainly going to be with British Airways.",yes,2017,0.002229335,0.02212407,0.97564656,-1
2017-11-23,First Class,"  Cape Town to London. I can report a positive experience on our flight. From the moment we boarded, cabin crew were polite and efficient, and provided a high-class service throughout. Seats 4E/F suffer a bit from poor storage space and a lack of privacy, but they are the best for a couple. Glasses were kept topped-up even before take-off. The menu provided four choices of both starter and mains, and all the dishes were both well-presented and well-cooked. Talking to cabin crew, it seems that staff are now being trained to prepare and present food with greater care, and this really showed on the flight. The IFE screen was the usual low resolution with a limited selection of films. Still no WiFi, of course. Take-off and landing was on schedule, and announcements from the cockpit had that typical air of friendly professionalism. An excellent flight, overall.",yes,2017,0.009484194,0.07466516,0.9158507,-1
2017-11-17,Business Class,"  Flew British Airways from London Heathrow to Johannesburg. Plane at T5 Satellite C, so used B Galleries Lounge, which was quiet and pleasant. Efficient boarding, seats 50J/K on upper deck, which provided good privacy despite proximity to toilets. Mixed crew FAs and ours were young and enthusiastic. In-flight service good, with a notable improvement in the quality of food, i.e., courses delivered individually to seats and main courses not cooked to a crisp. IFE lagging behind that offered by competitors, with small screens and limited movies. Breakfast included four hot options which were more palatable than usual. Overall, a good flight, although we look forward to promised improvements in 2018.",yes,2017,0.0055327513,0.060649708,0.9338175,-1
2017-11-14,Business Class,"  London to Philadelphia. Ticket booked was an AMEX companion ticket so effectively family of 4 travelled for £2.5k in business class return so very good value. Positives - B747 on both journeys was refurbished so very clean and great IFE. Cabin quiet and crew amazingly helpful. T5 Lounge fine, flight on time. Bags off very quickly. Negatives - food on on both legs wasn't great. Salad poor and main beef meal very average. Pudding which is normally the show stopper - not great. In previous years food been excellent. Return journey just the same - except for the crew this time being outstandingly helpful. We were travelling with a baby and a toddler and the crew couldn't do enough to help. The real test of the crew was on landing at LHR, we were walking up the jetty and my 3 year old daughter was sick all over me. We were stood on the jetty trying to sort the situation and all the crew after a long flight came to help us. They were amazing. They didn't have to as they were done for the day. BA are getting so much stick at the moment - their hard product is fine if you are redeeming a companion ticket but not if you are paying in excess of £15k. The crew lift this product to a much higher level.",yes,2017,0.0589077,0.19585377,0.74523854,-1
2017-11-03,Business Class," British Airways appear to be taking positive steps to lift their game. The service on this flight was flight was materially better than that previously experienced. The quality of the food served had lifted materially. The staff were helpful. The big downside is that Club Europe sets remains stock standard economy seats - with the middle seat blocked off. The pitch is tight - too tight in my view. Another couple of centimetres would be welcome. Overall, a better BA experience.",yes,2017,0.03176408,0.1531637,0.81507224,2
2017-10-30,Economy Class,"  This was my first time flying with British Airways from Los Angeles to London Heathrow. I was able to secure a window seat for myself (without paying any fee) during online check-in 24 hours prior to departure. The baggage drop-off experience at LAX and LHR was smooth. At LAX, the BA staff tags your check-in bags, at LHR, you have to do it yourself. The on-board experience was good. This was my first time sitting on the upper-deck of A380 (which had a special storage bin by the window armrest). Food options were consistent with what you find on most transatlantic flights (Chicken or Pasta). There was no WiFi, but BA had a good collection of movies. I enjoyed BA's in-flight ""movie snack"" as well. The ""Flight Map / Tracker"" wasn't working on one segment, which was a bit surprising. Overall, I had a pleasant experience and would consider flying with BA again.",yes,2017,0.0052257124,0.053168457,0.9416058,-1
2017-10-29,Economy Class,  Gatwick to Cagliari proved to be a rather pleasant and well organised affair. The website was easy to use and very clear. I checked-in online and simply had to drop off my bag. I arrived very early for the flight and noted that there was quite a queue already. The boarding process was quick and efficient and the interior of the aircraft was clean. My seat was comfortable for a short flight. The captain made clear and informative announcements and the two crew I could see worked very hard and were pleasant. The crew made use of Italian and were cheerful and professional. My gripe is the awful use of Marks and Spencer food. This has to be purchased and a good few items were not available. There were no route maps and no entertainment systems. The lavatory was clean. Disembarkation was managed well.,yes,2017,0.0528861,0.1981706,0.74894327,1
2017-10-21,Economy Class,"  London City to Edinburgh. Flight left on-time and arrived early. Impressed with the legroom on the Embraer 190 (much more comfortable than BA's A320s). Check-in, security and boarding all went smoothly and quickly. Cabin crew were efficient. Light snack and drink provided on this short flight. Would fly with BA again on short sectors, and LCY is an excellent airport to use.",yes,2017,0.0025430385,0.04166363,0.9557933,0
